n,game,algorithm,dimension,time,number of moves,number of states,won,state space,solution: car,solution: direction
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,C,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,X,1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,B,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,H,1
71,6x6_2,random,6,9.719073,2846,2846,1,,G,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,-1
71,6x6_2,random,6,9.719073,2846,2846,1,,D,1
71,6x6_2,random,6,9.719073,2846,2846,1,,A,-1
